"id","submitdate","lastpage","startlanguage","seed","startdate","datestamp","ipaddr","code","kind","sex","age","education","live_SQ001","live_SQ002","live_SQ003","live_SQ004","live_SQ005","live_SQ006","live_SQ007","live_SQ008","live_SQ009","live_SQ010","live_other","kids","nkids","econsit","needs_housing","needs_basic","needs_entertainment","needs_cultural","needs_education","importance_proffesional","importance_scientific","importance_workstab","importance_helping","importance_wealth","importance_socprestige","importance_identifiability","frequency_excursion","frequency_cinema","frequency_theater","frequency_tavern","frequency_friends","frequency_culturalevent","frequency_museum","frequency_library","Q1","Q2","Q3","Q4","Q5","Q6","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10","c11","G3Q00001","experience","time","EI_EM01","EI_EM02","EI_EE03","EI_SC04","EI_WB05","EI_SO06","EI_SC07","EI_EM08","EI_WB09","EI_SO10","EI_SO11","EI_WB12","EI_EM13","EI_EE14","EI_SC15","EI_EM16","EI_EM17","EI_EE18","EI_SC19","EI_WB20","EI_SO21","EI_SC22","EI_EM23","EI_WB24","EI_SO25","EI_SO26","EI_WB27","EI_EM28","EI_EE29","EI_SC30","Burnout_EE1","Burnout_EE2","Burnout_EE3","Burnout_PA4","Burnout_CY5","Burnout_EE6","Burnout_PA7","Burnout_EE8","Burnout_PA9","Burnout_CY10","Burnout_CY11","Burnout_PA12","Burnout_EE13","Burnout_EE14","Burnout_CY15","Burnout_EE16","Burnout_PA17","Burnout_PA18","Burnout_PA19","Burnout_EE20","Burnout_PA21","Burnout_CY22","Satisfaction_intrinsic01","Satisfaction_intrinsic02","Satisfaction_intrinsic03","Satisfaction_intrinsic04","Satisfaction_extrinsic05","Satisfaction_extrinsic06","Satisfaction_intrinsic07","Satisfaction_intrinsic08","Satisfaction_intrinsic09","Satisfaction_intrinsic10","Satisfaction_intrinsic11","Satisfaction_extrinsic12","Satisfaction_extrinsic13","Satisfaction_extrinsic14","Satisfaction_intrinsic15","Satisfaction_intrinsic16","Satisfaction_general17","Satisfaction_general18","Satisfaction_extrinsic19","Satisfaction_intrinsic20","engagement_VI1","engagement_DE1","engagement_AB1","engagement_VI2","engagement_DE2","engagement_AB2","engagement_DE3","engagement_VI3","engagement_AB3","engagement_DE4","engagement_AB4","engagement_VI4","engagement_DE5","engagement_AB5","engagement_VI5","engagement_AB6","engagement_VI6","X157","soclass","burnout.EE.sc","burnout.PA.sc","burnout.CY.sc","burnout.sc","burnout.EE.sc.irt","burnout.PA.sc.irt","burnout.CY.sc.irt","burnout.score","burnout.F1.score","burnout.F2.score","burnout.F3.score","burnout.F4.score","EI.sc","EI.wellbeing.sc","EI.selfcontrol.sc","EI.emotionality.sc","EI.sociability.sc","EI.wellbeing.sc.irt","EI.selfcontrol.sc.irt","EI.emotionality.sc.irt","EI.sociability.sc.irt","ei.score","ei.F1.score","ei.F2.score","ei.F3.score","ei.F4.score","ei.F5.score","satisfaction.sc","satisfaction.intrinsic.sc","satisfaction.extrinsic.sc","satisfaction.general.sc","satisfaction.intrinsic.sc.irt","satisfaction.extrinsic.sc.irt","satisfaction.general.sc.irt","satisfaction.score","satisfaction.F1.score","satisfaction.F2.score","satisfaction.F3.score","engagement.sc","engagement.vigor.sc","engagement.dedication.sc","engagement.absorption.sc","engagement.score","engagement.F1.score","engagement.F2.score","engagement.F3.score","engagement.vigor.sc.irt","engagement.dedication.sc.irt","engagement.absorption.sc.irt"
36,2019-11-24 19:03:26,4,"el","1894919586",2019-11-24 18:31:24,2019-11-24 19:03:26,"2.84.11.181",1066007,"A2","F","20-24","A3",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,5,5,5,4,4,3,3,5,4,4,4,3,2,2,1,3,3,1,1,1,"A1","A3","A7","A3",NA,"A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A1","A3","SQ001","SQ004","SQ004","SQ005","SQ002","SQ006","SQ001","SQ003","SQ005","SQ003","SQ003","SQ001","SQ001","SQ004","SQ001","SQ002","SQ007","SQ004","SQ007","SQ007","SQ004","SQ004","SQ005","SQ005","SQ007","SQ003","SQ005","SQ004","SQ003","SQ006","SQ001","SQ006","SQ001","SQ006","SQ007","SQ006","SQ006","SQ001","SQ006","SQ007","SQ003","SQ005","SQ007","SQ006","SQ007","SQ007","SQ006","SQ006","SQ001","SQ007","SQ006","SQ007","A3","A2","A2","A2","A3","A2","A2","A2","A3","A2","A2","A3","A3","A3","A1","A3","A2","A3","A1","A1","A7","A3","A7","A7","A5","A7","A6","A3","A7","A4","A6","A7","A6","A7","A5","A6","A7",NA,"03.Νόθα εργατική τάξη",3.66666666666667,4.25,5.2,3.31818181818182,0.620612280953103,0.202439554006707,0.743272451944418,0.898184805926784,0.797560445994011,0.522316400467628,0.64268073048426,0.743272451944396,4.7,5.83333333333333,4.66666666666667,4.875,4,0.631926444539966,0.483412447490576,0.416856650050855,0.36320819068585,0.396426576343462,0.421526226058482,0.561017856513196,0.311647523098475,0.528171755376959,0.647966849064738,95,4.91666666666667,4.5,4.5,0.526409912396396,0.472968591560731,0.328740914568168,0.494407270001499,0.560762500811835,0.392492861468174,0.248710608841528,83,5,3.8,5.66666666666667,0.83715327652323,0.734399805471225,0.700345082246183,0.913191543198832,0.894259171385267,0.413256191229924,0.916325717032796
37,2019-11-24 18:48:18,4,"el","697397895",2019-11-24 18:33:54,2019-11-24 18:48:18,"2.84.247.76",1066007,"A2","M","35-39","A6","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,4,3,3,1,1,2,3,5,3,5,4,4,2,3,1,2,5,1,1,1,"A1","A4","A1","A3","N","A3","Κατώτερη μισθωτή βαθμίδα","Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A4","A3","SQ005","SQ003","SQ006","SQ003","SQ002","SQ004","SQ003","SQ004","SQ006","SQ002","SQ004","SQ005","SQ001","SQ003","SQ003","SQ002","SQ006","SQ003","SQ006","SQ005","SQ005","SQ003","SQ006","SQ006","SQ001","SQ002","SQ005","SQ003","SQ006","SQ006","SQ005","SQ006","SQ006","SQ003","SQ003","SQ005","SQ002","SQ006","SQ002","SQ003","SQ002","SQ002","SQ003","SQ006","SQ002","SQ003","SQ003","SQ001","SQ004","SQ004","SQ006","SQ005","A2","A3","A2","A2","A1","A3","A2","A2","A2","A2","A1","A2","A2","A4","A2","A2","A2","A1","A2","A3","A2","A2","A6","A2","A2","A3","A2","A3","A2","A2","A2","A5","A2","A4","A2","A4","A6",NA,"02.Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)",3.88888888888889,1.875,2,3.54545454545455,0.76771044149878,0.800922560657818,0.245557428067964,0.265871497979169,0.199077439343378,0.872464317364983,0.561685515987877,0.24555742806798,5.3,5.16666666666667,5,5.5,5.33333333333333,0.431496573861185,0.553075867140865,0.502043774205124,0.572181164568626,0.476455761770332,0.397231861319493,0.599611336462045,0.549385276430903,0.597750519334439,0.647966849064537,98,4.91666666666667,4.66666666666667,5.5,0.492390433668735,0.581166769589491,0.693318022740867,0.510031464309777,0.441928595392895,0.771430581283159,0.451282807812599,34,2.33333333333333,1,2.5,0.0307432973545194,0.00560354919679983,0.249000464091451,0.114552796820935,0.0405617560866684,0.00196325362297907,0.17433516535447
38,2019-11-24 18:49:20,4,"el","2027947824",2019-11-24 18:38:11,2019-11-24 18:49:20,"79.167.208.199",0,"A2","M","50-54","A8","Y",NA,"Y","Y","Y",NA,NA,NA,NA,NA,NA,"Y","A2",4,5,5,4,4,5,4,5,5,5,1,4,4,2,2,2,3,3,2,2,4,"A1","A2","A7","A2","N","A1","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Παραδοσιακή Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A13","A5","A3","SQ005","SQ002","SQ007","SQ003","SQ002","SQ006","SQ001","SQ002","SQ006","SQ001","SQ005","SQ001","SQ005","SQ002","SQ005","SQ005","SQ005","SQ001","SQ006","SQ007","SQ006","SQ005","SQ002","SQ007","SQ001","SQ003","SQ006","SQ005","SQ007","SQ002","SQ001","SQ001","SQ007","SQ005","SQ004","SQ004","SQ005","SQ001","SQ005","SQ004","SQ004","SQ006","SQ001","SQ002","SQ003","SQ002","SQ005","SQ004","SQ005","SQ001","SQ006","SQ003","A1","A1","A2","A3","A3","A3","A2","A1","A2","A3","A1","A3","A3","A3","A2","A2","A2","A4","A2","A2","A6","A5","A7","A6","A5","A5","A5","A7","A6","A7","A5","A6","A6","A5","A6","A5","A7",NA,"06.Παραδοσιακή Μικροαστική Τάξη",1.22222222222222,4.125,2.6,1.77272727272727,0.306833709038762,0.243587971481437,0.353004626706601,0.289885900936806,0.756412028519597,0.316238594597607,0.145987460908676,0.353004626706709,5.43333333333333,6.5,4.66666666666667,4.125,6,0.796671657948141,0.546943114437471,0.244294739883106,0.750948212557606,0.580842087551655,0.79205226727419,0.73574408236055,0.638838905741289,0.301266638818799,0.647966849064917,95,5.16666666666667,4.16666666666667,4,0.571769045696877,0.340039789812407,0.17414753657606,0.468796988733983,0.509175040716858,0.26248933502634,0.790209815600636,82,5.33333333333333,4.6,4.5,0.813203848308826,0.789701706705849,0.709886907477087,0.660499668406259,0.913997270082052,0.700944204618392,0.708295634794216
42,2019-11-24 19:21:42,4,"el","417011517",2019-11-24 19:12:02,2019-11-24 19:21:42,"94.68.27.225",1066007,"A2","F","20-24","A7",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,4,4,5,1,4,5,4,4,4,4,4,5,5,3,2,5,5,4,3,4,"A1","A2","A7","A3",NA,"A3","{question_not_shown}","Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A16","A1","A2","SQ003","SQ004","SQ005","SQ002","SQ001","SQ004","SQ005","SQ002","SQ005","SQ004","SQ005","SQ006","SQ004","SQ003","SQ003","SQ006","SQ007","SQ006","SQ006","SQ003","SQ007","SQ005","SQ004","SQ007","SQ005","SQ001","SQ005","SQ003","SQ004","SQ005","SQ002","SQ004","SQ004","SQ004","SQ006","SQ003","SQ004","SQ005","SQ003","SQ005","SQ004","SQ002","SQ004","SQ003","SQ004","SQ002","SQ003","SQ005","SQ004","SQ004","SQ001","SQ005","A4","A3","A1","A3","A1","A1","A2","A4","A3","A1","A2","A4","A3","A2","A1","A3","A3","A4","A2","A3","A6","A7","A6","A5","A5","A7","A6","A7","A5","A6","A6","A4","A7","A7","A5","A5","A5",NA,"02.Νόθα εργατική τάξη ή Εργατική τάξη (γκρίζα ζώνη)",2.44444444444444,2.25,3.8,3.22727272727273,0.516823728103238,0.697448911796793,0.535025997302425,0.273476741805126,0.302551088204914,0.541814806586384,0.424915883600714,0.535025997302603,4.53333333333333,4.83333333333333,4.33333333333333,4.375,5,0.345949855001271,0.461126482578308,0.249466490849299,0.585395839670869,0.352714593743137,0.250339985993124,0.535188189090422,0.478807350080138,0.321594275543423,0.647966849064738,90,4.5,4.83333333333333,3.5,0.354478622814886,0.624788029792075,0.0771204734470239,0.373453956215469,0.459191014478199,0.410079453351808,0.0130818944622595,82,4.33333333333333,5.2,5,0.841284404656488,0.925096439267859,0.327611683551952,0.874454645428708,0.659142485918716,0.874668132586686,0.838552757328878
43,2019-11-24 19:31:32,4,"el","1604188588",2019-11-24 19:21:32,2019-11-24 19:31:32,"141.255.28.96",1066018,"A2","F","20-24","A6",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,4,4,2,2,2,"A1","A4","A7","A3",NA,"A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A1","A2","SQ003","SQ002","SQ005","SQ002","SQ001","SQ006","SQ002","SQ002","SQ006","SQ002","SQ006","SQ001","SQ002","SQ002","SQ002","SQ002","SQ006","SQ002","SQ006","SQ006","SQ006","SQ003","SQ004","SQ007","SQ002","SQ002","SQ006","SQ002","SQ006","SQ006","SQ004","SQ003","SQ007","SQ004","SQ002","SQ005","SQ005","SQ007","SQ005","SQ001","SQ007","SQ006","SQ007","SQ005","SQ001","SQ007","SQ006","SQ006","SQ005","SQ001","SQ001","SQ007","A2","A2","A2","A2","A3","A2","A2","A2","A2","A2","A2","A2","A3","A2","A2","A2","A2","A2","A2","A2","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6","A6",NA,"03.Νόθα εργατική τάξη",4.11111111111111,3.75,2.6,3.09090909090909,0.784981010652126,0.309257789959128,0.294513708405759,0.659751510064426,0.690742210041904,0.817699426825169,0.552274136667167,0.29451370840586,5.73333333333333,6.5,5.16666666666667,5.375,6,0.786318291479558,0.588788736831979,0.571044549792793,0.775543443393051,0.611137875192058,0.660932082318314,0.760718076965908,0.711040368070358,0.677031267677184,0.758571869662236,98,5,4.66666666666667,5,0.524951507937144,0.563883485649352,0.516805397920744,0.523008349748585,0.539137218953181,0.562174658610262,0.451282807812599,85,5,5,5,0.865861062258905,0.889606987616375,0.593326693192028,0.878858846620075,0.859558499080462,0.845275740666019,0.828767371007358
44,2019-11-24 19:43:26,4,"el","1987060342",2019-11-24 19:28:06,2019-11-24 19:43:26,"2.84.235.94",1066018,"A2","F","20-24","A7",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,5,5,4,3,5,5,5,5,5,3,4,4,2,2,3,2,4,2,2,2,"A1","A2","A7","A3","N","A5","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A1","A2","SQ004","SQ001","SQ007","SQ001","SQ004","SQ006","SQ002","SQ001","SQ006","SQ001","SQ005","SQ001","SQ001","SQ002","SQ007","SQ004","SQ006","SQ002","SQ007","SQ006","SQ005","SQ001","SQ004","SQ007","SQ001","SQ002","SQ007","SQ004","SQ005","SQ004","SQ007","SQ005","SQ003","SQ005","SQ001","SQ006","SQ006","SQ004","SQ006","SQ003","SQ006","SQ005","SQ007","SQ005","SQ001","SQ001","SQ006","SQ004","SQ006","SQ001","SQ006","SQ007","A5","A2","A2","A2","A3","A3","A2","A2","A2","A3","A2","A3","A4","A2","A2","A2","A2","A3","A2","A2","A5","A5","A5","A6","A7","A6","A7","A5","A6","A5","A3","A6","A6","A5","A7","A6","A6",NA,"04.Εργατική Τάξη",3.33333333333333,4.5,2.6,2.5,0.676062116086094,0.167031061477385,0.296902882069952,0.683452070336514,0.832968938523241,0.669912917471924,0.722649334648707,0.296902882069958,5.93333333333333,6.16666666666667,6.33333333333333,5.375,6,0.733446805559235,0.821036232772675,0.503254991328663,0.749094325104856,0.639993358632552,0.758092587295588,0.857354847584197,0.55982117752338,0.604246136959809,0.848349025498726,90,4.66666666666667,4.16666666666667,4.5,0.440529564352224,0.344786287525779,0.328740914568168,0.402426632847194,0.50528605165468,0.266259728684284,0.0395588707034353,79,4.83333333333333,5,4.16666666666667,0.784763427319515,0.81809581480972,0.602206999051077,0.594459247655675,0.791013854400468,0.865191817973568,0.60646933660604
47,2019-11-24 21:08:59,4,"el","546549847",2019-11-24 20:53:16,2019-11-24 21:08:58,"79.167.170.50",1066018,"A2","M","25-29","A8",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,"N","{question_not_shown}",3,4,4,4,4,5,5,5,5,5,3,5,3,3,2,2,2,3,3,3,2,"A1","A4","A1","A3","N","A5","Κατώτερη μισθωτή βαθμίδα","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A15","A1","A2","SQ005","SQ003","SQ005","SQ006","SQ001","SQ003","SQ006","SQ002","SQ004","SQ002","SQ004","SQ001","SQ001","SQ006","SQ003","SQ001","SQ005","SQ001","SQ003","SQ007","SQ005","SQ004","SQ003","SQ006","SQ005","SQ004","SQ005","SQ002","SQ006","SQ004","SQ007","SQ005","SQ006","SQ005","SQ007","SQ006","SQ005","SQ003","SQ005","SQ007","SQ007","SQ005","SQ004","SQ005","SQ007","SQ003","SQ005","SQ006","SQ005","SQ007","SQ005","SQ005","A3","A2","A2","A2","A3","A2","A3","A3","A3","A2","A2","A2","A4","A3","A3","A3","A2","A1","A3","A3","A5","A7","A1","A5","A6","A6","A5","A5","A2","A7","A6","A4","A4","A4","A7","A7","A6",NA,"01.Κατώτερη μισθωτή βαθμίδα",4.11111111111111,4.125,5.6,3.63636363636364,0.767073730810687,0.24013795165256,0.802324404784448,0.948596123998555,0.759862048348471,0.734116728839701,0.82119944245154,0.802324404784451,4.76666666666667,6,3,5.5,4.16666666666667,0.702304912800729,0.127147435348189,0.631863178914836,0.342988610990212,0.44148035978685,0.669845412303738,0.164685466624537,0.363360021956828,0.70153331065195,0.524811953455384,89,4.41666666666667,4.16666666666667,5.5,0.261515629444837,0.372599836018808,0.693318022740867,0.305319670788632,0.255963693472819,0.566669407281339,0.108145797186213,70,4.33333333333333,4.8,3.33333333333333,0.582479341018774,0.648974708310982,0.23769158422786,0.916337973305144,0.613265510912187,0.798449895198954,0.402404291908424
57,2019-11-24 23:24:45,4,"el","550302952",2019-11-24 22:52:15,2019-11-24 23:24:45,"62.1.247.17",1066007,"A2","M","45-49","A3","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,4,4,2,1,1,5,4,5,4,5,3,5,2,1,1,2,2,2,1,1,"A1","A3","A7","A3","Y","A3","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Νέα Μικροαστική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A6","A3","SQ007","SQ003","SQ007","SQ001","SQ006","SQ006","SQ005","SQ005","SQ005","SQ006","SQ001","SQ003","SQ004","SQ001","SQ005","SQ006","SQ005","SQ002","SQ006","SQ006","SQ007","SQ001","SQ002","SQ006","SQ006","SQ006","SQ005","SQ001","SQ005","SQ006","SQ007","SQ005","SQ003","SQ006","SQ007","SQ006","SQ006","SQ005","SQ006","SQ007","SQ005","SQ005","SQ005","SQ006","SQ007","SQ007","SQ006","SQ006","SQ006","SQ003","SQ006","SQ005","A3","A1","A1","A3","A5","A3","A1","A2","A1","A3","A2","A5","A4","A4","A2","A2","A4","A2","A2","A5","A6","A6","A7","A7","A7","A1","A7","A6","A7","A7","A7","A7","A7","A6","A7","A7","A7",NA,"05.Νέα Μικροαστική Τάξη",4.22222222222222,4.875,5.2,3.31818181818182,0.776849358411091,0.111205089480216,0.756609914815459,0.98340082656484,0.888794910520292,0.745438367580226,0.720310805049011,0.75660991481545,4.76666666666667,4.83333333333333,5.66666666666667,4.375,3.33333333333333,0.368260693394115,0.695387962943129,0.285459149610824,0.20595932970105,0.41532474783707,0.475540877610625,0.814725811341622,0.588657402304137,0.137406771876758,0.524811953455384,85,4.83333333333333,3.16666666666667,4,0.451353828222201,0.0625894335066087,0.17414753657606,0.252897016221562,0.405535989398448,0.0339771153605794,0.248710608841528,92,5.66666666666667,5.8,4.83333333333333,0.935202087802655,0.970101746717455,0.800200413681206,0.744959427281203,0.952809269987094,0.963490072245859,0.812723431181946
63,2019-11-25 02:22:04,4,"el","390441876",2019-11-25 02:07:51,2019-11-25 02:22:04,"94.65.2.253",1062616,"A2","F","20-24","A5",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",3,3,4,3,3,3,5,4,5,5,3,3,4,2,2,3,3,4,3,2,2,"A1","A4","A7","A3","N","A2","{question_not_shown}","{question_not_shown}","Νόθα εργατική τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A18","A1","A1","SQ005","SQ005","SQ006","SQ004","SQ002","SQ004","SQ002","SQ003","SQ006","SQ002","SQ004","SQ001","SQ001","SQ006","SQ004","SQ001","SQ004","SQ002","SQ005","SQ006","SQ004","SQ005","SQ004","SQ006","SQ004","SQ004","SQ006","SQ001","SQ005","SQ005","SQ001","SQ002","SQ004","SQ005","SQ007","SQ003","SQ006","SQ002","SQ006","SQ007","SQ007","SQ005","SQ007","SQ006","SQ007","SQ007","SQ006","SQ006","SQ006","SQ001","SQ006","SQ007","A3","A2","A2","A1","A2","A2","A1","A2","A2","A3","A1","A2","A2","A2","A2","A2","A2","A1","A1","A1","A6","A7","A7","A7","A7","A6","A7","A7","A6","A7","A5","A4","A7","A7","A7","A4","A6",NA,"03.Νόθα εργατική τάξη",2.66666666666667,4.75,6,2.90909090909091,0.499400445068269,0.129884977415115,0.832253642643466,0.88850330343818,0.87011502258542,0.395031979754224,0.369194115426614,0.832253642643474,5.03333333333333,6.16666666666667,4.5,5.25,4.33333333333333,0.708381557883531,0.439967865818364,0.566418408297387,0.374062991112366,0.477354252120558,0.65982922170354,0.405965255918915,0.432505964666009,0.704279433662962,0.190025446381144,104,5.16666666666667,5.16666666666667,5.5,0.633618229833958,0.744117985307784,0.693318022740867,0.666060899341947,0.699641005781295,0.756063004545721,0.248710608841528,90,5.16666666666667,6,4.83333333333333,0.931894643279061,0.98458939185543,0.607370693054509,0.651545575571638,0.901379302421245,0.972710873895849,0.804749685766187
67,2019-11-25 13:49:56,4,"el","1351212433",2019-11-25 13:38:24,2019-11-25 13:49:56,"94.69.228.96",1066018,"A2","F","15-19","A7","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",2,4,4,4,4,3,5,5,5,5,4,4,4,3,4,2,3,3,2,1,1,"A1","A5","A7","A3","N","A4","{question_not_shown}","{question_not_shown}","{question_not_shown}","Εργατική Τάξη","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","A19","A1","A3","SQ007","SQ004","SQ006","SQ007","SQ001","SQ005","SQ005","SQ001","SQ007","SQ005","SQ005","SQ004","SQ004","SQ005","SQ001","SQ001","SQ006","SQ004","SQ001","SQ006","SQ005","SQ001","SQ007","SQ007","SQ001","SQ002","SQ005","SQ005","SQ005","SQ001","SQ003","SQ006","SQ006","SQ007","SQ006","SQ006","SQ001","SQ006","SQ007","SQ006","SQ001","SQ007","SQ007","SQ004","SQ003","SQ006","SQ005","SQ007","SQ003","SQ003","SQ007","SQ006","A1","A1","A3","A3","A3","A4","A3","A1","A2","A3","A2","A2","A3","A3","A3","A3","A2","A2","A3","A3","A3","A2","A1","A2","A3","A2","A1","A3","A2","A6","A2","A2","A7","A1","A1","A2","A5",NA,"04.Εργατική Τάξη",4.22222222222222,4.5,3.4,3.04545454545455,0.787712127058015,0.179730896760257,0.463491539011672,0.842787271162325,0.820269103240486,0.852403845607992,0.583051887487844,0.463491539011674,4.8,6,2.33333333333333,5.625,5.16666666666667,0.669062345308254,0.048802288953935,0.478684347031539,0.56484293435116,0.370535947845782,0.476168334276788,0.160491486615091,0.523998758052232,0.464330256899445,0.524811953455384,90,4.66666666666667,4,5,0.307302959536432,0.295449768979232,0.516805397920744,0.305157907756005,0.213494311246434,0.405665310096829,0.790209815600636,28,1.66666666666667,2.8,0.666666666666667,0.0210786968800727,0.0173646024171787,0.0105095506294084,0.0358205563407674,0.018003343974015,0.0580106773025069,0.0212623518793219
73,2019-11-25 16:16:15,4,"el","261510431",2019-11-25 16:02:19,2019-11-25 16:16:15,"94.69.153.180",1066002,"A2","M","25-29","A7",NA,NA,NA,NA,"Y",NA,NA,NA,NA,NA,NA,"N","{question_not_shown}",4,5,5,4,2,4,4,1,5,4,2,1,1,3,4,2,4,4,1,2,1,"A1","A4","A7","A4","Y","A3","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","{question_not_shown}","Μεσαία αστική τάξη ή Καπιταλιστική τάξη","{question_not_shown}","{question_not_shown}","A19","A1","A2","SQ007","SQ003","SQ004","SQ003","SQ001","SQ005","SQ001","SQ006","SQ005","SQ005","SQ006","SQ004","SQ002","SQ003","SQ005","SQ003","SQ006","SQ003","SQ005","SQ002","SQ004","SQ001","SQ001","SQ005","SQ001","SQ003","SQ005","SQ006","SQ006","SQ002","SQ004","SQ003","SQ001","SQ005","SQ007","SQ005","SQ005","SQ001","SQ004","SQ007","SQ003","SQ003","SQ002","SQ001","SQ001","SQ004","SQ003","SQ005","SQ004","SQ007","SQ002","SQ001","A2","A2","A2","A1","A2","A1","A2","A1","A2","A2","A3","A3","A3","A2","A1","A2","A1","A2","A3","A3","A4","A4","A6","A3","A5","A3","A4","A5","A6","A5","A6","A7","A5","A5","A3","A4","A5",NA,"09.Μεσαία αστική τάξη ή Καπιταλιστική τάξη",2.11111111111111,2.875,2.8,2.63636363636364,0.390683585445322,0.5387414040974,0.410604748826227,0.26450126612226,0.461258595904504,0.20023855015605,0.590931178296747,0.410604748826335,4.76666666666667,4.66666666666667,5.16666666666667,4.25,5,0.248937934452005,0.581616117094075,0.280162313732616,0.531075615348849,0.376992013221637,0.280705816060821,0.804825097797992,0.524210594926347,0.202232291224531,0.647966849064537,100,5.08333333333333,4.66666666666667,5.5,0.55889872144519,0.569643302075307,0.693318022740867,0.548625074888528,0.500491880613174,0.710910223110333,0.64776283138568,63,3.5,3.6,4,0.413630954498373,0.302117639019571,0.363056351576228,0.516511081364066,0.263314205008805,0.308599324938429,0.602583501215987
